MTMZCode,Asset_ID,NF_ID,Named_Faci,Address,Ownership,Parent_Nam,WardName,SUBURB_NAM,Parenttype,SimpleCode,x,y,Tree_zone,_id
VineLa-1506-Bb,RDS141610,NFI001506,Vine Lane,Vine Lane Condell Park,CBC,Vine Lane,BASS HILL,CONDELL PARK,RDS,B,151.0122146,-33.92227461,39,1f150526-9c44-4268-b534-fabda1221863
SimmAv-1508-Bb,RDS087240,NFI001508,Simmat Avenue,Simmat Avenue Condell Park,CBC,Simmat Avenue,BASS HILL,CONDELL PARK,RDS,B,151.0113785,-33.92295945,39,45ddd400-0ff3-4e58-9764-1224a2606961
SimmAv-5484-Bb,RDS087250,NFI005484,Simmat Avenue,Simmat Avenue Condell Park,CBC,Simmat Avenue,BASS HILL,CONDELL PARK,RDS,B,151.011795,-33.92092055,39,4755b046-e5c2-4e2b-8647-a19bf788ede0
VineLa-1506-Ab,RDS141610,NFI001506,Vine Lane,Vine Lane Condell Park,CBC,Vine Lane,BASS HILL,CONDELL PARK,RDS,A,151.0122353,-33.92233306,39,5fb281f0-8302-4ff5-a2aa-24c7833394f8
SimmAv-1508-Ab,RDS087240,NFI001508,Simmat Avenue,Simmat Avenue Condell Park,CBC,Simmat Avenue,BASS HILL,CONDELL PARK,RDS,A,151.0114753,-33.92302935,39,75b925b1-f71e-459d-940a-55e99bb8fd6b
EdgaSt-1509-Bb,RDS030025,NFI001509,Edgar Street,Edgar Street Condell Park,CBC,Edgar Street,REVESBY,CONDELL PARK,RDS,B,151.0125982,-33.92360088,39,a0e2bf57-9e4f-4d40-bcd3-a80ce02bad89
SimmAv-5484-Ab,RDS087250,NFI005484,Simmat Avenue,Simmat Avenue Condell Park,CBC,Simmat Avenue,BASS HILL,CONDELL PARK,RDS,A,151.0118922,-33.92098945,39,c053cfd4-871c-410a-8d77-5eb468d8b212
LancSt-5512-Bb,RDS054510,NFI005512,Lancelot Street,Lancelot Street Condell Park,CBC,Lancelot Street,BASS HILL,CONDELL PARK,RDS,B,151.0122336,-33.92207274,39,ed7f3161-3e25-4023-a122-19e903eadc02
LancSt-5512-Ab,RDS054510,NFI005512,Lancelot Street,Lancelot Street Condell Park,CBC,Lancelot Street,BASS HILL,CONDELL PARK,RDS,A,151.0123263,-33.9221785,39,f36f8ef7-edae-4cd0-a0d1-2c9781d67fd1
WangRo-2982-Ab,RDS098810,NFI002982,Wangee Road,Wangee Road Greenacre,CBC,Wangee Road,BANKSTOWN,GREENACRE,RDS,A,151.0584632,-33.90876157,78,0e3ee564-5c71-4eb6-b4d6-3249c934853e
SellLa-2145-Bb,RDS141230,NFI002145,Sellers Lane,Sellers Lane Greenacre,CBC,Sellers Lane,BANKSTOWN,GREENACRE,RDS,B,151.0576742,-33.90715587,78,218175d1-fbb1-4b0f-b977-b9cbf9bcfa0e
SellLa-2149-Bb,RDS141210,NFI002149,Sellers Lane,Sellers Lane Greenacre,CBC,Sellers Lane,BANKSTOWN,GREENACRE,RDS,B,151.0574505,-33.9088463,78,3bcd6d24-980e-47d9-8eec-1535d6bc03df
WangRo-2982-Bb,RDS098810,NFI002982,Wangee Road,Wangee Road Greenacre,CBC,Wangee Road,BANKSTOWN,GREENACRE,RDS,B,151.0584707,-33.90867041,78,466707bd-156a-4d9c-bd57-2372c72256b6
SellLa-2143-Bb,RDS141220,NFI002143,Sellers Lane,Sellers Lane Greenacre,CBC,Sellers Lane,BANKSTOWN,GREENACRE,RDS,B,151.0575421,-33.90828781,78,511a7e19-fcb5-43da-b0fe-0ce901dddf5d
SellLa-2143-Ab,RDS141220,NFI002143,Sellers Lane,Sellers Lane Greenacre,CBC,Sellers Lane,BANKSTOWN,GREENACRE,RDS,A,151.0576277,-33.90794424,78,5240154c-d89b-4653-81af-0b9fb95d9dfb
WateRo-5087-Ab,RDS099925,NFI005087,Waterloo Road,Waterloo Road Greenacre,CBC,Waterloo Road,BANKSTOWN,GREENACRE,RDS,A,151.0568528,-33.90991752,78,70f83a0f-adef-44e1-9362-2915540319cd
SellLa-2145-Ab,RDS141230,NFI002145,Sellers Lane,Sellers Lane Greenacre,CBC,Sellers Lane,BANKSTOWN,GREENACRE,RDS,A,151.0577245,-33.90704343,78,75544bc1-6e4d-4912-a576-2f08d2c556ad
JunoPa-6035-Ab,RDS050510,NFI006035,Juno Parade,Juno Parade Greenacre,RMS,Juno Parade,BANKSTOWN,GREENACRE,RDS,A,151.0575595,-33.90677311,78,aceade84-3082-4f42-87c5-217009d90fa8
SellLa-2149-Ab,RDS141210,NFI002149,Sellers Lane,Sellers Lane Greenacre,CBC,Sellers Lane,BANKSTOWN,GREENACRE,RDS,A,151.0573924,-33.90900991,78,ae65908c-a11f-4090-bbe1-8a34f6f21627
WilbSt-6031-Bb,RDS101610,NFI006031,Wilbur Street,Wilbur Street Greenacre,CBC,Wilbur Street,BANKSTOWN,GREENACRE,RDS,B,151.0588384,-33.90780579,78,b9225f79-7e1b-4c3a-be73-59f2da8cd62b
WateRo-6038-Ab,RDS099930,NFI006038,Waterloo Road,Waterloo Road Greenacre,CBC,Waterloo Road,BANKSTOWN,GREENACRE,RDS,A,151.0571652,-33.90787573,78,c528b175-f168-4677-b806-cff9422ece70
WilbSt-6031-Ab,RDS101610,NFI006031,Wilbur Street,Wilbur Street Greenacre,CBC,Wilbur Street,BANKSTOWN,GREENACRE,RDS,A,151.0587907,-33.90789041,78,eefdabc7-3efe-4d5c-ad71-2e3055f302a2
MaclAv-1934-Bb,RDS061020,NFI001934,Maclaurin Avenue,Maclaurin Avenue East,CBC,Maclaurin Avenue,REVESBY,"EAST
 HILLS",RDS,B,150.9849976,-33.96286813,4,6391d7ba-2fbd-41c1-861b-50d2a1e6904c
MaclAv-1934-Ab,RDS061020,NFI001934,Maclaurin Avenue,Maclaurin Avenue East,CBC,Maclaurin Avenue,REVESBY,"EAST
 HILLS",RDS,A,150.9849925,-33.9629835,4,65e02660-e478-45e1-9da4-23a9af8d00d7
ThomLa-1933-Bb,RDS106110,NFI001933,Thompson Lane,Thompson Lane East,CBC,Thompson Lane,REVESBY,"EAST
 HILLS",RDS,B,150.9851001,-33.96225675,4,7ef682e8-1f12-49dd-bc10-59f623ddd4f2
BroeAv-1932-Bb,RDS014310,NFI001932,Broe Avenue,Broe Avenue East,CBC,Broe Avenue,REVESBY,"EAST
 HILLS",RDS,B,150.9858661,-33.9618625,4,86f03688-7616-41c4-ad3a-ae78a38ce4fc
ThomLa-1933-Ab,RDS106110,NFI001933,Thompson Lane,Thompson Lane East,CBC,Thompson Lane,REVESBY,"EAST
 HILLS",RDS,A,150.9849795,-33.96220723,4,a2f4afb0-46ae-451d-8564-8749661e8fe4
LakeSt-3991-Ab,RDS528205,NFI003991,Lakemba Street,Lakemba Street Wiley Park,CBC,Lakemba Street,ROSELANDS,WILEY PARK,RDS,A,151.0663994,-33.92188785,100,e5c3ab75-daf2-4a49-bcbc-8fd2abe8ebec
MoorRo-3532-Ab,RDS549635,NFI003532,Moorefields Road,Moorefields Road Kingsgrove,CBC,Moorefields Road,ROSELANDS,KINGSGROVE,RDS,A,151.0866156,-33.93521015,113,0859f9ae-f9b1-480d-8276-a5d7e693bb64
BeamSt-4126-Bb,RDS512710,NFI004126,Beamish Street,Beamish Street Campsie,CBC,Beamish Street,CANTERBURY,CAMPSIE,RDS,B,151.1040775,-33.91441142,126,0f0a2cba-3db7-49f6-a4e1-78074b4ac310
WattLa-3320-Ab,RDS512810,NFI003320,Wattle Lane,Wattle Lane Hurlstone Park,CBC,Wattle Lane,CANTERBURY,HURLSTONE PARK,RDS,A,151.1294898,-33.90518438,141,0fd7334e-b5e8-4626-8f4d-f3a9d701ebc9
EvalSt-4123-Cc,RDS521330,NFI004123,Evaline Street,Evaline Street Campsie,CBC,Evaline Street,CANTERBURY,CAMPSIE,RDS,C,151.1030544,-33.91350675,126,140784fd-91e5-4ab7-b233-357a96e85977
BeamSt-3847-Bb,RDS512705,NFI003847,Beamish Street,Beamish Street Campsie,CBC,Beamish Street,CANTERBURY,CAMPSIE,RDS,B,151.1041801,-33.91688902,126,20cd3dc0-56ea-4a4c-80ae-e93605941e0a
ClarSt-3784-Ab,RDS538430,NFI003784,Claremont Street,Claremont Street Campsie,CBC,Claremont Street,CANTERBURY,CAMPSIE,RDS,A,151.1034642,-33.91434351,126,33047bf9-043b-4a44-8064-fdaacd4a3aeb
StanPa-4226-Ac,RDS530020,NFI004226,Stanlea Parade,Stanlea Parade Wiley Park,CBC,Stanlea Parade,ROSELANDS,WILEY PARK,RDS,A,151.0675398,-33.92268444,100,3b142ebc-4b87-4e81-8c1f-4c22a68fdf40
PuncRo-3191-Bb,RDS078150,NFI003191,Punchbowl Road,Punchbowl Road Punchbowl,RMS,Punchbowl Road,BANKSTOWN,PUNCHBOWL,RDS,B,151.0567416,-33.92428984,100,3cf6cdbb-0834-4c7d-961a-f0e0e006dc34
MoonLa-3688-Ab,RDS570120,NFI003688,Moondani Lane,Moondani Lane Beverly Hills,CBC,Moondani Lane,ROSELANDS,BEVERLY HILLS,RDS,A,151.0761423,-33.93998754,113,4ed7b1d7-7b13-4352-9a62-016e6a114861
DuntSt-5777-Bb,RDS511820,NFI005777,Duntroon Street,Duntroon Street Hurlstone Park,CBC,Duntroon Street,CANTERBURY,HURLSTONE PARK,RDS,B,151.1327278,-33.90882963,141,5022371d-b1b6-4019-bd4b-3c038f9c7650
MoorRo-4648-Ac,RDS549605,NFI004648,Moorefields Road,Moorefields Road Beverly Hills,CBC,Moorefields Road,ROSELANDS,BEVERLY HILLS,RDS,A,151.0760883,-33.93953957,113,5209828e-bcf6-485d-baf0-e5a0ca644803
MoonLa-3682-Ab,RDS570110,NFI003682,Moondani Lane,Moondani Lane Beverly Hills,CBC,Moondani Lane,ROSELANDS,BEVERLY HILLS,RDS,A,151.0764741,-33.94079768,113,5fd4066d-974a-4b5e-9473-0f8c3b3a2b5a
CantRo-4659-Ab,RDS017498,NFI004659,Canterbury Road,Canterbury Road Hurlstone Park,RMS,Canterbury Road,CANTERBURY,HURLSTONE PARK,RDS,A,151.1277014,-33.90574831,141,651acf24-e36d-4a4b-aa23-78d2ede1d8f0
WattLa-3320-Bb,RDS512810,NFI003320,Wattle Lane,Wattle Lane Hurlstone Park,CBC,Wattle Lane,CANTERBURY,HURLSTONE PARK,RDS,B,151.1295053,-33.90512026,141,6d673e3e-0ba0-44e7-a4ec-06998c6d2b31
KingGe-4481-Ab,RDS528345,NFI004481,King Georges Road,King Georges Road Beverly Hills,RMS,King Georges Road,ROSELANDS,BEVERLY HILLS,RDS,A,151.0760776,-33.94081605,113,7d2491fd-1521-4008-b803-e7270d5dc00b
NewCa-4076-Bb,RDS511710,NFI004076,New Canterbury Road,New Canterbury Road Hurlstone Park,RMS,New Canterbury Road,CANTERBURY,HURLSTONE PARK,RDS,B,151.1305402,-33.90499334,141,8652b5fa-57b6-48af-8cd8-40fe3b23de37
BykoAv-4607-Ab,RDS573520,NFI004607,Bykool Avenue,Bykool Avenue Kingsgrove,CBC,Bykool Avenue,ROSELANDS,KINGSGROVE,RDS,A,151.0870072,-33.93595143,113,8edff156-3854-4367-ad71-2daba39bc827
KingGe-4477-Ab,RDS528315,NFI004477,King Georges Road,King Georges Road Wiley Park,RMS,King Georges Road,ROSELANDS,WILEY PARK,RDS,A,151.0678924,-33.92208551,100,8f22d07f-35f7-4681-b0a0-8a02e9227f46
MarcLa-3286-Bb,RDS513110,NFI003286,Marcia Lane,Marcia Lane Hurlstone Park,CBC,Marcia Lane,CANTERBURY,HURLSTONE PARK,RDS,B,151.1320708,-33.90928165,141,979dcfcc-546e-4c19-b10e-4abf293105e8
DuntSt-5777-Ab,RDS511820,NFI005777,Duntroon Street,Duntroon Street Hurlstone Park,CBC,Duntroon Street,CANTERBURY,HURLSTONE PARK,RDS,A,151.1326564,-33.90876009,141,a2d4eea7-d8d8-46ff-a678-4d8e4d95c8c6
StanPa-4226-Cc,RDS530020,NFI004226,Stanlea Parade,Stanlea Parade Wiley Park,CBC,Stanlea Parade,ROSELANDS,WILEY PARK,RDS,C,151.0678152,-33.92258136,100,a8b37898-9218-451a-b7e3-c096711e72ab
BykoAv-4607-Bb,RDS573520,NFI004607,Bykool Avenue,Bykool Avenue Kingsgrove,CBC,Bykool Avenue,ROSELANDS,KINGSGROVE,RDS,B,151.0869343,-33.93598393,113,b95040ac-f58e-4895-b3e0-f48a11054c24
ClarSt-3784-Bb,RDS538430,NFI003784,Claremont Street,Claremont Street Campsie,CBC,Claremont Street,CANTERBURY,CAMPSIE,RDS,B,151.1036607,-33.91436046,126,d3af5d5f-13ac-4275-8b39-a3987e7c1861
MoonRo-4282-Ad,RDS570310,NFI004282,Moondani Road,Moondani Road Beverly Hills,CBC,Moondani Road,ROSELANDS,BEVERLY HILLS,RDS,A,151.0761849,-33.94054136,113,dc45751c-4de4-4437-a6f2-aed353a09e8d
NewCa-3294-Bb,RDS511720,NFI003294,New Canterbury Road,New Canterbury Road Hurlstone Park,RMS,New Canterbury Road,CANTERBURY,HURLSTONE PARK,RDS,B,151.1337994,-33.90549035,141,ea798887-4233-44f9-8c1e-93f8af455f76
RobyLa-1740-Ab,RDS111420,NFI001740,Robyn Lane,Robyn Lane Panania,CBC,Robyn Lane,REVESBY,PANANIA,RDS,A,150.9977821,-33.95474951,6,12426d24-238f-4e1f-8a92-8171aace8fb6
ToweSt-5625-Cc,RDS094515,NFI005625,Tower Street,Tower Street Panania,CBC,Tower Street,REVESBY,PANANIA,RDS,C,150.9974859,-33.9560981,6,141249f9-67de-4414-8ca4-19c4cb24a5cf
