objectid,mb_code_2021,change_flag_2021,sa2_name_2021,Suburb_Name
24479,10269585000,0,Fairfield - East,Villawood
24480,10269590000,0,Fairfield - East,Villawood
24491,10269690000,0,Fairfield - East,Villawood
24492,10269700000,0,Fairfield - East,Lansdowne
45054,10484800000,0,Chipping Norton - Moorebank,Bankstown Aerodrome
45056,10484820000,0,Chipping Norton - Moorebank,Milperra
55406,10596090000,0,Guildford - South Granville,Chester Hill
55415,10596170000,0,Guildford - South Granville,Chester Hill
55440,10596410000,0,Guildford - South Granville,Chester Hill
55447,10596480000,0,Guildford - South Granville,Sefton
55675,10598830000,0,Guildford - South Granville,Chester Hill
55690,10598980000,0,Guildford - South Granville,Chester Hill
55745,10599510000,0,Guildford - South Granville,Chester Hill
55746,10599520000,0,Guildford - South Granville,Chester Hill
85308,10919160000,0,Bankstown - South,Bankstown
85309,10919170000,0,Bankstown - South,Bankstown
85310,10919180000,0,Bankstown - South,Bankstown
85311,10919190000,0,Bankstown - South,Bankstown
85312,10919200000,0,Bankstown - South,Bankstown
85313,10919210000,0,Bankstown - South,Bankstown
85314,10919220000,0,Bankstown - South,Bankstown
85315,10919230000,0,Bankstown - South,Bankstown
85318,10919260000,0,Bankstown - North,Bankstown
85324,10919320000,0,Bankstown - North,Bankstown
85328,10919380000,0,Bankstown - North,Bankstown
85329,10919400000,0,Bankstown - North,Bankstown
85330,10919420000,0,Bankstown - North,Bankstown
85340,10919730000,0,Bass Hill - Georges Hall,Georges Hall
85341,10919740000,0,Bass Hill - Georges Hall,Georges Hall
85342,10919750000,0,Bass Hill - Georges Hall,Georges Hall
85343,10919760000,0,Bass Hill - Georges Hall,Georges Hall
85344,10919770000,0,Condell Park,Milperra
85345,10919780000,0,Condell Park,Bankstown Aerodrome
85346,10919790000,0,Condell Park,Bankstown Aerodrome
85347,10919800000,0,Condell Park,Bankstown Aerodrome
85348,10919810000,0,Bass Hill - Georges Hall,Lansdowne
85349,10919820000,0,Bass Hill - Georges Hall,Lansdowne
85350,10919830000,0,Bass Hill - Georges Hall,Lansdowne
85351,10919840000,0,Bass Hill - Georges Hall,Lansdowne
85352,10919850000,0,Bass Hill - Georges Hall,Lansdowne
85353,10919860000,0,Bass Hill - Georges Hall,Lansdowne
85354,10919870000,0,Bass Hill - Georges Hall,Georges Hall
85355,10919880000,0,Bass Hill - Georges Hall,Georges Hall
85356,10919890000,0,Bass Hill - Georges Hall,Georges Hall
85357,10919910000,0,Bass Hill - Georges Hall,Georges Hall
85358,10919940000,0,Bass Hill - Georges Hall,Georges Hall
85359,10919950000,0,Condell Park,Condell Park
85360,10919960000,0,Bass Hill - Georges Hall,Bass Hill
85361,10919980000,0,Yagoona - Birrong,Birrong
85362,10919990000,0,Yagoona - Birrong,Birrong
85363,10920010000,0,Yagoona - Birrong,Birrong
85364,10920020000,0,Yagoona - Birrong,Birrong
85365,10920030000,0,Bass Hill - Georges Hall,Bass Hill
85366,10920050000,0,Chester Hill - Sefton,Sefton
85367,10920060000,0,Chester Hill - Sefton,Sefton
85368,10920070000,0,Chester Hill - Sefton,Sefton
85369,10920080000,0,Chester Hill - Sefton,Sefton
85371,10920100000,0,Bass Hill - Georges Hall,Villawood
85372,10920120000,0,Bass Hill - Georges Hall,Bass Hill
85373,10920130000,0,Bass Hill - Georges Hall,Bass Hill
85374,10920160000,0,Bass Hill - Georges Hall,Bass Hill
85375,10920170000,0,Yagoona - Birrong,Yagoona
85376,10920180000,0,Condell Park,Bankstown Aerodrome
85377,10920190000,0,Bass Hill - Georges Hall,Bass Hill
85378,10920220000,0,Bass Hill - Georges Hall,Bass Hill
85379,10920230000,0,Bass Hill - Georges Hall,Bass Hill
85380,10920240000,0,Bass Hill - Georges Hall,Bass Hill
85381,10920250000,0,Bass Hill - Georges Hall,Bass Hill
85383,10920280000,0,Yagoona - Birrong,Yagoona
85384,10920290000,0,Yagoona - Birrong,Yagoona
85385,10920330000,0,Bass Hill - Georges Hall,Bass Hill
85386,10920340000,0,Bass Hill - Georges Hall,Bass Hill
85387,10920350000,0,Bass Hill - Georges Hall,Bass Hill
85388,10920380000,0,Bass Hill - Georges Hall,Bass Hill
85390,10920440000,0,Yagoona - Birrong,Yagoona
85391,10920450000,0,Condell Park,Condell Park
85392,10920480000,0,Bass Hill - Georges Hall,Villawood
85393,10920490000,0,Bass Hill - Georges Hall,Villawood
85394,10920500000,0,Bass Hill - Georges Hall,Villawood
85395,10920510000,0,Bass Hill - Georges Hall,Villawood
85396,10920520000,0,Bass Hill - Georges Hall,Villawood
85397,10920530000,0,Bass Hill - Georges Hall,Villawood
85398,10920540000,0,Bass Hill - Georges Hall,Villawood
85399,10920550000,0,Bass Hill - Georges Hall,Villawood
85400,10920560000,0,Bass Hill - Georges Hall,Villawood
85406,10920620000,0,Bass Hill - Georges Hall,Villawood
91800,10997730000,0,Guildford - South Granville,Chester Hill
92487,11006300000,0,Bass Hill - Georges Hall,Georges Hall
92493,11006420000,0,Canley Vale - Canley Heights,Lansdowne
92497,11006481000,0,Fairfield - East,Lansdowne
92519,11006790000,0,Cabramatta - Lansvale,Lansdowne
92520,11006800000,0,Cabramatta - Lansvale,Lansdowne
92521,11006810000,0,Cabramatta - Lansvale,Lansdowne
92523,11006830000,0,Cabramatta - Lansvale,Lansdowne
92525,11006880000,0,Bass Hill - Georges Hall,Lansdowne
92526,11006890000,0,Bass Hill - Georges Hall,Lansdowne
92541,11007120000,0,Bass Hill - Georges Hall,Lansdowne
92542,11007130000,0,Bass Hill - Georges Hall,Georges Hall
92953,11012530000,0,Chipping Norton - Moorebank,Georges Hall
92954,11012540000,0,Chipping Norton - Moorebank,Bankstown Aerodrome
92955,11012550000,0,Chipping Norton - Moorebank,Georges Hall
94467,11204453100,0,Bankstown - North,Bankstown
94524,11204459200,0,Bankstown - North,Bankstown
94525,11204459300,0,Bankstown - North,Bankstown
94615,11204468700,0,Condell Park,Condell Park
94822,11204489900,0,Chester Hill - Sefton,Sefton
94824,11204490100,0,Chester Hill - Sefton,Sefton
94830,11204490700,0,Chester Hill - Sefton,Chester Hill
94835,11204491300,0,Chester Hill - Sefton,Villawood
94842,11204492000,0,Chester Hill - Sefton,Villawood
94877,11204495700,0,Chester Hill - Sefton,Chester Hill
94887,11204496800,0,Chester Hill - Sefton,Chester Hill
94888,11204496900,0,Chester Hill - Sefton,Chester Hill
94900,11204498100,0,Chester Hill - Sefton,Chester Hill
94916,11204499700,0,Chester Hill - Sefton,Sefton
94917,11204499800,0,Chester Hill - Sefton,Sefton
94918,11204499900,0,Chester Hill - Sefton,Sefton
95106,11204520100,0,Bass Hill - Georges Hall,Georges Hall
95163,11204525900,0,Condell Park,Condell Park
95399,11204551100,0,Bankstown - North,Bankstown
95966,11204610900,0,Yagoona - Birrong,Yagoona
95971,11204611400,0,Yagoona - Birrong,Yagoona
95980,11204612300,0,Yagoona - Birrong,Yagoona
95981,11204612400,0,Yagoona - Birrong,Yagoona
96037,11204618000,0,Yagoona - Birrong,Yagoona
96046,11204618900,0,Yagoona - Birrong,Yagoona
96601,11204676500,0,Bankstown - North,Bankstown
96602,11204676600,0,Bankstown - North,Bankstown
96639,11204680300,0,Bankstown - North,Bankstown
96674,11204683800,0,Bankstown - South,Bankstown
96966,11204713300,0,Bankstown - South,Bankstown
97226,11204739800,0,Bankstown - North,Bankstown
97385,11204756000,0,Bankstown - South,Bankstown
97574,11204775500,0,Bass Hill - Georges Hall,Bass Hill
97694,11204787700,0,Condell Park,Condell Park
97736,11204792000,0,Bass Hill - Georges Hall,Bass Hill
97923,11204810700,0,Bass Hill - Georges Hall,Bass Hill
97977,11204816100,0,Bass Hill - Georges Hall,Bass Hill
98025,11204821100,0,Chullora,Potts Hill
98074,11204826100,0,Condell Park,Condell Park
98114,11204830400,0,Condell Park,Condell Park
98165,11204835700,0,Bankstown - South,Bankstown
98235,11204842800,0,Bass Hill - Georges Hall,Bass Hill
98372,11204856600,0,Chullora,Potts Hill
98485,11204868100,0,Condell Park,Condell Park
98557,11204875400,0,Bass Hill - Georges Hall,Bass Hill
98671,11204887100,0,Bankstown - North,Bankstown
98820,11204902200,0,Bass Hill - Georges Hall,Bass Hill
98921,11204912700,0,Condell Park,Condell Park
98927,11204913300,0,Bankstown - South,Bankstown
98934,11204914100,0,Chullora,Potts Hill
98991,11204920100,0,Bankstown - North,Bankstown
99090,11204930200,0,Chipping Norton - Moorebank,Milperra
99091,11204930300,0,Chipping Norton - Moorebank,Milperra
99153,11204936700,0,Bass Hill - Georges Hall,Bass Hill
99372,11204958900,0,Condell Park,Condell Park
99588,11204980800,0,Bankstown - North,Bankstown
99845,11205006900,0,Condell Park,Condell Park
99851,11205007500,0,Bankstown - South,Bankstown
99852,11205007600,0,Bankstown - South,Bankstown
99927,11205015400,0,Bass Hill - Georges Hall,Georges Hall
99928,11205015500,0,Bass Hill - Georges Hall,Georges Hall
99944,11205017200,0,Bankstown - South,Bankstown
99945,11205017300,0,Bankstown - South,Bankstown
99946,11205017400,0,Bankstown - South,Bankstown
100115,11205034700,0,Bass Hill - Georges Hall,Georges Hall
100151,11205038300,0,Bankstown - North,Bankstown
100152,11205038400,0,Bankstown - South,Bankstown
100155,11205038700,0,Bankstown - South,Bankstown
100167,11205039900,0,Condell Park,Condell Park
100400,11205063900,0,Bankstown - North,Bankstown
100421,11205066000,0,Bankstown - North,Bankstown
100430,11205067000,0,Bankstown - North,Bankstown
100570,11205081500,0,Bass Hill - Georges Hall,Bass Hill
100755,11205100200,0,Bankstown - South,Bankstown
100973,11205122300,0,Bankstown - South,Bankstown
101142,11205139800,0,Bankstown - North,Bankstown
101606,11205187800,0,Bankstown - North,Bankstown
101607,11205187900,0,Bankstown - North,Bankstown
101976,11205225400,0,Bankstown - South,Bankstown
102280,11205257300,0,Bass Hill - Georges Hall,Georges Hall
102328,11205262300,0,Bass Hill - Georges Hall,Bass Hill
102344,11205263900,0,Bass Hill - Georges Hall,Bass Hill
102364,11205265900,0,Bankstown - North,Bankstown
102365,11205266000,0,Bass Hill - Georges Hall,Bass Hill
102366,11205266100,0,Bass Hill - Georges Hall,Bass Hill
102367,11205266200,0,Bass Hill - Georges Hall,Bass Hill
102515,11205281400,0,Bass Hill - Georges Hall,Bass Hill
102516,11205281500,0,Bass Hill - Georges Hall,Georges Hall
102517,11205281600,0,Bass Hill - Georges Hall,Bass Hill
102594,11205289700,0,Condell Park,Condell Park
102595,11205289800,0,Condell Park,Condell Park
102596,11205289900,0,Condell Park,Condell Park
102598,11205290100,0,Condell Park,Condell Park
103021,11205334200,0,Bankstown - North,Bankstown
103037,11205335800,0,Bankstown - South,Bankstown
104655,11205503200,0,Bankstown - South,Bankstown
104656,11205503300,0,Bankstown - South,Bankstown
104657,11205503400,0,Bankstown - South,Bankstown
104658,11205503500,0,Bankstown - North,Bankstown
104668,11205504500,0,Bankstown - South,Bankstown
104669,11205504600,0,Bankstown - South,Bankstown
104670,11205504700,0,Bankstown - South,Bankstown
104671,11205504800,0,Bankstown - South,Bankstown
104672,11205504900,0,Bankstown - North,Bankstown
104673,11205505000,0,Bankstown - South,Bankstown
104680,11205505700,0,Bankstown - North,Bankstown
104681,11205505800,0,Bankstown - North,Bankstown
104682,11205505900,0,Bankstown - South,Bankstown
104683,11205506000,0,Bankstown - North,Bankstown
104684,11205506100,0,Bankstown - North,Bankstown
104685,11205506200,0,Bankstown - South,Bankstown
104694,11205507100,0,Bass Hill - Georges Hall,Bass Hill
104695,11205507200,0,Bass Hill - Georges Hall,Georges Hall
104724,11205510100,0,Chullora,Potts Hill
104725,11205510200,0,Condell Park,Condell Park
104748,11205512500,0,Condell Park,Condell Park
104749,11205512600,0,Condell Park,Condell Park
104750,11205512700,0,Condell Park,Condell Park
104761,11205513800,0,Bankstown - North,Bankstown
104763,11205514000,0,Bankstown - North,Bankstown
104764,11205514100,0,Bankstown - North,Bankstown
104765,11205514200,0,Bass Hill - Georges Hall,Bass Hill
104766,11205514300,0,Bass Hill - Georges Hall,Bass Hill
104767,11205514400,0,Bankstown - North,Bankstown
104777,11205515400,0,Bankstown - South,Bankstown
104778,11205515500,0,Bankstown - North,Bankstown
104779,11205515600,0,Bankstown - North,Bankstown
104780,11205515700,0,Bankstown - South,Bankstown
104781,11205515800,0,Bankstown - South,Bankstown
104783,11205516000,0,Bass Hill - Georges Hall,Bass Hill
104793,11205517000,0,Bass Hill - Georges Hall,Georges Hall
104795,11205517200,0,Revesby,Bankstown
104796,11205517300,0,Revesby,Padstow
104906,11205528600,0,Condell Park,Condell Park
105093,11205548700,0,Bankstown - North,Bankstown
105117,11205551200,0,Condell Park,Condell Park
105160,11205555800,0,Chester Hill - Sefton,Chester Hill
105165,11205556300,0,Chester Hill - Sefton,Chester Hill
105181,11205557900,0,Chester Hill - Sefton,Chester Hill
105191,11205558900,0,Chester Hill - Sefton,Sefton
105206,11205560500,0,Chester Hill - Sefton,Chester Hill
105687,11205611200,0,Bankstown - North,Bankstown
105799,11205623100,0,Chullora,Potts Hill
105814,11205624600,0,Bass Hill - Georges Hall,Georges Hall
105913,11205634700,0,Bass Hill - Georges Hall,Bass Hill
105977,11205641200,0,Bass Hill - Georges Hall,Bass Hill
106025,11205646100,0,Bankstown - South,Bankstown
106189,11205663600,0,Chullora,Potts Hill
106197,11205664400,0,Bass Hill - Georges Hall,Bass Hill
106276,11205672400,0,Chullora,Potts Hill
106295,11205674300,0,Bass Hill - Georges Hall,Bass Hill
106364,11205681200,0,Bass Hill - Georges Hall,Bass Hill
106378,11205682700,0,Bankstown - North,Bankstown
106790,11205724800,0,Bass Hill - Georges Hall,Georges Hall
106834,11205729200,0,Chullora,Chullora
106945,11205740300,0,Bankstown - North,Bankstown
106975,11205743300,0,Bass Hill - Georges Hall,Bass Hill
107503,11205798500,0,Bankstown - North,Bankstown
107550,11205803400,0,Bass Hill - Georges Hall,Bass Hill
107949,11205846200,0,Bankstown - South,Bankstown
107951,11205846400,0,Bankstown - North,Bankstown
107964,11205847700,0,Bankstown - North,Bankstown
107968,11205848100,0,Bankstown - North,Bankstown
107979,11205849200,0,Punchbowl,Punchbowl
107981,11205849400,0,Bankstown - South,Bankstown
107982,11205849500,0,Bankstown - North,Bankstown
107983,11205849600,0,Bass Hill - Georges Hall,Bass Hill
108042,11205855700,0,Chullora,Potts Hill
108068,11205858300,0,Condell Park,Condell Park
108086,11205860100,0,Condell Park,Condell Park
108164,11205868200,0,Chullora,Potts Hill
108670,11210160000,1,Yagoona - Birrong,Yagoona
108702,11210480000,1,Yagoona - Birrong,Bankstown
109094,11214400000,1,Yagoona - Birrong,Yagoona
109095,11214410000,1,Yagoona - Birrong,Bankstown
111042,11233880000,1,Yagoona - Birrong,Yagoona
111043,11233890000,1,Yagoona - Birrong,Yagoona
111368,11237140000,1,Bankstown - North,Bankstown
111378,11237240000,1,Bankstown - North,Bankstown
111428,11237740000,1,Yagoona - Birrong,Yagoona
111459,11238050000,1,Bankstown - North,Bankstown
111489,11238350000,1,Bankstown - North,Bankstown
111491,11238370000,1,Bankstown - North,Bankstown
111492,11238380000,1,Bankstown - North,Bankstown
111493,11238390000,1,Yagoona - Birrong,Yagoona
112287,11246330000,1,Bankstown - South,Bankstown
112288,11246340000,1,Bankstown - South,Bankstown
112289,11246350000,1,Bankstown - South,Bankstown
112290,11246360000,1,Bankstown - South,Bankstown
112291,11246370000,1,Bankstown - South,Bankstown
112292,11246380000,1,Bankstown - South,Bankstown
112525,11248710000,1,Bankstown - South,Bankstown
112544,11248900000,1,Bankstown - South,Bankstown
112545,11248910000,1,Bankstown - South,Bankstown
112546,11248920000,1,Bankstown - South,Bankstown
112563,11249090000,1,Bankstown - South,Bankstown
1536,10017720000,0,Rookwood Cemetery,Chullora
2775,10031690000,0,Bankstown - North,Bankstown
2776,10031700000,0,Greenacre - South,Greenacre
2777,10031710000,0,Punchbowl,Punchbowl
2778,10031720000,0,Punchbowl,Punchbowl
2779,10031730000,0,Greenacre - South,Mount Lewis
2780,10031740000,0,Punchbowl,Punchbowl
2781,10031760000,0,Greenacre - South,Greenacre
2782,10031770000,0,Greenacre - South,Greenacre
2783,10031780000,0,Greenacre - North,Greenacre
2784,10031790000,0,Greenacre - North,Greenacre
2785,10031800000,0,Greenacre - North,Greenacre
2786,10031810000,0,Greenacre - South,Greenacre
2795,10031940000,0,Greenacre - North,Greenacre
2796,10031950000,0,Greenacre - North,Greenacre
2797,10031960000,0,Greenacre - North,Greenacre
2798,10031970000,0,Greenacre - North,Greenacre
2799,10031980000,0,Greenacre - North,Greenacre
2800,10031990000,0,Greenacre - North,Greenacre
2801,10032000000,0,Greenacre - North,Greenacre
2802,10032010000,0,Greenacre - North,Greenacre
2803,10032020000,0,Greenacre - North,Greenacre
2804,10032030000,0,Greenacre - North,Greenacre
2805,10032040000,0,Greenacre - North,Greenacre
2806,10032050000,0,Greenacre - North,Greenacre
2807,10032060000,0,Greenacre - North,Greenacre
2808,10032070000,0,Greenacre - North,Greenacre
2809,10032080000,0,Greenacre - North,Greenacre
2810,10032120000,0,Greenacre - North,Greenacre
2811,10032130000,0,Greenacre - North,Greenacre
2812,10032140000,0,Greenacre - North,Greenacre
2813,10032150000,0,Greenacre - North,Greenacre
2814,10032160000,0,Greenacre - North,Greenacre
2815,10032180000,0,Greenacre - North,Greenacre
2816,10032190000,0,Greenacre - South,Greenacre
2817,10032200000,0,Greenacre - South,Greenacre
2818,10032210000,0,Greenacre - South,Greenacre
2819,10032220000,0,Greenacre - South,Greenacre
2820,10032240000,0,Greenacre - North,Greenacre
2821,10032250000,0,Greenacre - North,Greenacre
2822,10032260000,0,Greenacre - South,Greenacre
2823,10032270000,0,Greenacre - South,Greenacre
2824,10032280000,0,Greenacre - South,Greenacre
2825,10032290000,0,Greenacre - South,Greenacre
2826,10032310000,0,Greenacre - South,Greenacre
2827,10032320000,0,Greenacre - South,Greenacre
2828,10032330000,0,Greenacre - South,Greenacre
2829,10032340000,0,Punchbowl,Punchbowl
2830,10032350000,0,Greenacre - South,Punchbowl
2831,10032360000,0,Bankstown - North,Greenacre
2832,10032370000,0,Greenacre - South,Mount Lewis
2833,10032380000,0,Greenacre - South,Mount Lewis
2834,10032390000,0,Greenacre - South,Mount Lewis
2835,10032400000,0,Punchbowl,Punchbowl
2836,10032410000,0,Punchbowl,Punchbowl
2837,10032420000,0,Punchbowl,Punchbowl
2838,10032430000,0,Bankstown - South,Bankstown
2839,10032440000,0,Bankstown - South,Bankstown
2840,10032450000,0,Bankstown - South,Bankstown
2841,10032460000,0,Punchbowl,Punchbowl
2860,10032680000,0,Bankstown - North,Bankstown
2879,10032910000,0,Chullora,Greenacre
2880,10032920000,0,Greenacre - North,Greenacre
2881,10032930000,0,Greenacre - North,Greenacre
2889,10032981000,0,Chullora,Greenacre
2890,10032982000,0,Chullora,Greenacre
2891,10032990000,0,Greenacre - North,Greenacre
2892,10033000000,0,Greenacre - North,Greenacre
2893,10033010000,0,Greenacre - North,Greenacre
2894,10033020000,0,Greenacre - North,Greenacre
2895,10033030000,0,Greenacre - North,Greenacre
2896,10033041000,0,Greenacre - North,Greenacre
2897,10033042000,0,Greenacre - North,Greenacre
2898,10033043000,0,Greenacre - North,Greenacre
2899,10033050000,0,Greenacre - North,Greenacre
2900,10033060000,0,Greenacre - North,Greenacre
2901,10033070000,0,Greenacre - North,Greenacre
2902,10033080000,0,Greenacre - North,Greenacre
2903,10033090000,0,Greenacre - North,Greenacre
2904,10033100000,0,Greenacre - North,Greenacre
2905,10033110000,0,Greenacre - North,Greenacre
2906,10033120000,0,Greenacre - North,Greenacre
2907,10033130000,0,Greenacre - North,Greenacre
2908,10033140000,0,Greenacre - North,Greenacre
2909,10033150000,0,Greenacre - North,Greenacre
2910,10033160000,0,Greenacre - North,Greenacre
2911,10033170000,0,Greenacre - North,Greenacre
2912,10033180000,0,Greenacre - North,Greenacre
2913,10033190000,0,Greenacre - North,Greenacre
2914,10033200000,0,Greenacre - North,Greenacre
2915,10033210000,0,Greenacre - North,Greenacre
2916,10033220000,0,Greenacre - North,Greenacre
2917,10033230000,0,Greenacre - North,Greenacre
2918,10033240000,0,Greenacre - North,Greenacre
2919,10033261000,0,Greenacre - North,Greenacre
2920,10033262000,0,Greenacre - North,Greenacre
2921,10033270000,0,Greenacre - North,Greenacre
2922,10033280000,0,Greenacre - North,Greenacre
2923,10033290000,0,Greenacre - North,Greenacre
2924,10033300000,0,Greenacre - North,Greenacre
2925,10033310000,0,Greenacre - North,Greenacre
2926,10033320000,0,Greenacre - North,Greenacre
2927,10033330000,0,Greenacre - North,Greenacre
2928,10033340000,0,Greenacre - North,Greenacre
2929,10033350000,0,Greenacre - North,Greenacre
2930,10033360000,0,Greenacre - North,Greenacre
2931,10033370000,0,Greenacre - North,Greenacre
2932,10033380000,0,Greenacre - North,Greenacre
2933,10033390000,0,Greenacre - North,Greenacre
2934,10033400000,0,Greenacre - North,Greenacre
2935,10033410000,0,Greenacre - North,Greenacre
2936,10033420000,0,Greenacre - North,Greenacre
2937,10033430000,0,Greenacre - North,Greenacre
2938,10033440000,0,Greenacre - North,Greenacre
2939,10033450000,0,Greenacre - North,Greenacre
2940,10033460000,0,Greenacre - North,Greenacre
2941,10033470000,0,Greenacre - North,Greenacre
2942,10033480000,0,Greenacre - North,Greenacre
2943,10033490000,0,Greenacre - North,Greenacre
2944,10033500000,0,Greenacre - North,Greenacre
2945,10033510000,0,Greenacre - North,Greenacre
2946,10033520000,0,Greenacre - North,Greenacre
2947,10033530000,0,Greenacre - North,Greenacre
2948,10033540000,0,Greenacre - North,Greenacre
2949,10033550000,0,Greenacre - North,Greenacre
2950,10033560000,0,Greenacre - North,Greenacre
2951,10033571000,0,Greenacre - North,Greenacre
2952,10033572000,0,Greenacre - North,Greenacre
2953,10033580000,0,Greenacre - South,Greenacre
2954,10033591000,0,Greenacre - North,Greenacre
2955,10033592000,0,Greenacre - South,Greenacre
2956,10033600000,0,Greenacre - North,Greenacre
2957,10033610000,0,Greenacre - North,Greenacre
2958,10033620000,0,Greenacre - North,Greenacre
2959,10033630000,0,Greenacre - North,Greenacre
2960,10033640000,0,Greenacre - North,Greenacre
2961,10033650000,0,Greenacre - North,Greenacre
2962,10033660000,0,Greenacre - North,Greenacre
2963,10033670000,0,Greenacre - North,Greenacre
2964,10033680000,0,Greenacre - North,Greenacre
2965,10033691000,0,Greenacre - South,Greenacre
2966,10033692000,0,Greenacre - South,Greenacre
2967,10033701000,0,Greenacre - South,Greenacre
2968,10033702000,0,Greenacre - North,Greenacre
2969,10033703000,0,Greenacre - South,Greenacre
2970,10033704000,0,Greenacre - South,Greenacre
2971,10033705000,0,Greenacre - South,Greenacre
2972,10033706000,0,Greenacre - North,Greenacre
2973,10033710000,0,Greenacre - South,Greenacre
2974,10033720000,0,Greenacre - South,Greenacre
2975,10033730000,0,Greenacre - South,Bankstown
2976,10033740000,0,Greenacre - South,Greenacre
2977,10033750000,0,Greenacre - South,Greenacre
2978,10033761000,0,Greenacre - South,Greenacre
2979,10033763000,0,Greenacre - South,Greenacre
2980,10033770000,0,Greenacre - North,Greenacre
2981,10033780000,0,Greenacre - South,Greenacre
2982,10033790000,0,Greenacre - South,Greenacre
2983,10033800000,0,Greenacre - South,Greenacre
2984,10033810000,0,Greenacre - South,Greenacre
2985,10033820000,0,Greenacre - South,Greenacre
2986,10033830000,0,Greenacre - South,Greenacre
2987,10033840000,0,Greenacre - South,Greenacre
2988,10033850000,0,Greenacre - South,Greenacre
2989,10033860000,0,Greenacre - South,Greenacre
2990,10033870000,0,Greenacre - South,Greenacre
2991,10033880000,0,Greenacre - South,Greenacre
2992,10033890000,0,Greenacre - South,Greenacre
2993,10033900000,0,Greenacre - South,Greenacre
2994,10033910000,0,Greenacre - South,Greenacre
2995,10033920000,0,Greenacre - South,Greenacre
2996,10033930000,0,Greenacre - South,Greenacre
2997,10033940000,0,Greenacre - South,Greenacre
2998,10033950000,0,Greenacre - South,Greenacre
2999,10033961000,0,Greenacre - South,Greenacre
3000,10033962000,0,Greenacre - South,Greenacre
3001,10033970000,0,Greenacre - South,Greenacre
3002,10033980000,0,Greenacre - South,Greenacre
3003,10033991000,0,Greenacre - South,Greenacre
3004,10033992000,0,Greenacre - South,Greenacre
3005,10034000000,0,Greenacre - South,Greenacre
3006,10034010000,0,Greenacre - South,Greenacre
3007,10034020000,0,Greenacre - South,Greenacre
3008,10034031000,0,Greenacre - South,Greenacre
3009,10034032000,0,Greenacre - South,Greenacre
3010,10034040000,0,Greenacre - South,Greenacre
3011,10034050000,0,Greenacre - South,Greenacre
3012,10034060000,0,Greenacre - South,Greenacre
3013,10034080000,0,Greenacre - South,Greenacre
3014,10034090000,0,Greenacre - South,Greenacre
3015,10034100000,0,Greenacre - South,Greenacre
3016,10034110000,0,Greenacre - South,Greenacre
3017,10034120000,0,Greenacre - South,Greenacre
3018,10034130000,0,Greenacre - South,Greenacre
3019,10034140000,0,Greenacre - South,Greenacre
3020,10034150000,0,Greenacre - South,Greenacre
3021,10034160000,0,Greenacre - South,Greenacre
3022,10034170000,0,Greenacre - South,Greenacre
3023,10034180000,0,Greenacre - South,Greenacre
3024,10034190000,0,Greenacre - South,Greenacre
3025,10034200000,0,Greenacre - South,Punchbowl
3026,10034211000,0,Greenacre - South,Greenacre
3027,10034212000,0,Greenacre - South,Greenacre
3028,10034220000,0,Greenacre - South,Greenacre
3029,10034230000,0,Greenacre - South,Greenacre
3030,10034240000,0,Greenacre - South,Greenacre
3031,10034250000,0,Greenacre - South,Greenacre
3032,10034270000,0,Greenacre - South,Greenacre
3033,10034280000,0,Greenacre - South,Greenacre
3034,10034290000,0,Greenacre - South,Greenacre
3035,10034300000,0,Greenacre - South,Mount Lewis
3036,10034310000,0,Greenacre - South,Mount Lewis
3037,10034320000,0,Greenacre - South,Mount Lewis
3038,10034330000,0,Greenacre - South,Mount Lewis
3039,10034350000,0,Greenacre - South,Greenacre
3040,10034360000,0,Greenacre - South,Greenacre
3041,10034370000,0,Greenacre - South,Greenacre
3042,10034380000,0,Greenacre - South,Mount Lewis
3043,10034390000,0,Greenacre - South,Mount Lewis
3044,10034410000,0,Greenacre - South,Mount Lewis
3045,10034421000,0,Greenacre - South,Mount Lewis
3046,10034422000,0,Greenacre - South,Mount Lewis
3047,10034430000,0,Greenacre - South,Mount Lewis
3048,10034440000,0,Greenacre - South,Greenacre
3049,10034450000,0,Greenacre - South,Greenacre
3050,10034460000,0,Greenacre - South,Greenacre
3051,10034470000,0,Greenacre - South,Greenacre
3052,10034480000,0,Greenacre - South,Greenacre
3053,10034490000,0,Greenacre - South,Bankstown
3054,10034500000,0,Bankstown - North,Bankstown
3055,10034520000,0,Bankstown - North,Bankstown
3056,10034530000,0,Punchbowl,Punchbowl
3057,10034540000,0,Punchbowl,Punchbowl
3058,10034550000,0,Punchbowl,Punchbowl
3059,10034560000,0,Punchbowl,Punchbowl
3060,10034570000,0,Punchbowl,Punchbowl
3061,10034580000,0,Punchbowl,Punchbowl
3062,10034590000,0,Punchbowl,Punchbowl
3063,10034600000,0,Punchbowl,Punchbowl
3064,10034610000,0,Punchbowl,Punchbowl
3065,10034620000,0,Punchbowl,Punchbowl
3066,10034631000,0,Punchbowl,Punchbowl
3067,10034632000,0,Punchbowl,Punchbowl
3068,10034640000,0,Punchbowl,Punchbowl
3069,10034650000,0,Punchbowl,Punchbowl
3070,10034660000,0,Punchbowl,Punchbowl
3071,10034670000,0,Punchbowl,Punchbowl
3072,10034680000,0,Punchbowl,Punchbowl
3073,10034690000,0,Punchbowl,Punchbowl
3074,10034700000,0,Punchbowl,Punchbowl
3075,10034711000,0,Punchbowl,Punchbowl
3076,10034712000,0,Punchbowl,Punchbowl
